Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Rep_Periods,Timesteps_per_Rep_Period
,,,,,2538,19153,23322,20271.77792,18745.54694,6289,,
,,,,,2539,20282,24230,19924.24937,18291.35719,6270,,
,,,,,2540,20275,24294,19747.2899,18179.50253,6312,,
,,,,,2541,20091,24080,19621.9525,18009.12027,6251,,
,,,,,2542,19580,22596,19830.05518,18555.55927,6062,,
,,,,,2543,17835,20522,20453.08973,19925.5537,5922,,
,,,,,2544,15490,18074,21774.84999,22495.88117,5649,,
,,,,,2545,12208,14942,23274.59972,25231.76145,5431,,
,,,,,2546,11193,14158,24532.08699,28104.42117,5336,,
,,,,,2547,10543,13608,25445.11057,29108.74856,5322,,
,,,,,2548,10335,13498,26024.26981,29468.3415,5364,,
,,,,,2549,10184,13596,26889.40149,30420.09412,5432,,
,,,,,2550,10728,14763,26810.72246,29852.5151,5568,,
,,,,,2551,12301,17277,25786.63792,28579.87434,5859,,
,,,,,2552,14542,20036,25123.25946,27914.17379,6250,,
,,,,,2553,16240,21254,24604.75518,26957.69642,6568,,
,,,,,2554,17193,21938,24225.91412,26211.27171,6782,,
,,,,,2555,18273,22924,24232.0967,26123.89651,6858,,
,,,,,2556,19499,23873,24191.14161,26676.33739,6824,,
,,,,,2557,20376,24450,24460.90408,28322.47387,6727,,
,,,,,2558,20571,24644,23861.26852,27834.34826,6578,,
,,,,,2559,21216,25072,22499.88498,25780.86316,6478,,
,,,,,2560,22707,26359,21551.37391,24062.52133,6458,,
,,,,,2561,24381,27744,20537.40024,22236.54643,6388,,
,,,,,2562,25759,28656,19802.41747,20978.43098,6280,,
,,,,,2563,23605,26226,19225.30268,20054.27852,6224,,
,,,,,2564,20234,23289,18896.15511,19640.75346,6310,,
,,,,,2565,19653,23262,18670.09681,19320.58767,6415,,
,,,,,2566,19289,21931,18842.23596,19884.30106,6343,,
,,,,,2567,17346,19713,19524.75222,21231.63441,6149,,
,,,,,2568,15286,17734,21067.45683,23709.96564,5926,,
,,,,,2569,13279,16167,22721.23659,25748.1476,5876,,
,,,,,2570,12033,15215,23874.59031,26939.38822,5864,,
,,,,,2571,11225,14524,24660.22827,27481.75235,5878,,
,,,,,2572,10921,14353,25168.6417,27210.13643,5937,,
,,,,,2573,10670,14371,25934.5598,27427.18926,6094,,
,,,,,2574,11196,15449,32259.42447,33243.00831,6274,,
,,,,,2575,12734,17958,31120.18696,30840.16523,6690,,
,,,,,2576,15143,20676,30569.44412,29424.68006,6984,,
,,,,,2577,16941,21719,30049.16076,27913.89622,7048,,
,,,,,2578,17720,22090,29748.25377,27019.23694,7037,,
,,,,,2579,18599,22764,30416.26505,27142.91349,6964,,
,,,,,2580,19635,23538,31173.56312,28075.18095,6874,,
,,,,,2581,20290,23917,32504.70305,31472.81322,6690,,
,,,,,2582,20340,23900,32655.75302,32789.30538,6522,,
,,,,,2583,20980,24233,31427.78983,31643.63598,6342,,
,,,,,2584,22484,25551,30522.52705,29934.22634,6258,,
,,,,,2585,24139,27127,29794.89769,28016.68439,6294,,
,,,,,2586,25532,28322,29302.68957,26768.86833,6269,,
,,,,,2587,23331,26063,28851.6781,26035.62127,6270,,
,,,,,2588,19821,23154,28553.10417,25830.17792,6400,,
,,,,,2589,19169,23036,27831.52265,25192.05688,6498,,
,,,,,2590,18744,21411,27582.21163,25632.17427,6368,,
,,,,,2591,16777,19251,27931.00423,26970.61157,6090,,
,,,,,2592,14761,17346,29214.39066,29783.37735,5866,,
,,,,,2593,12963,15703,30382.5968,32060.43204,5762,,
,,,,,2594,11703,14837,31010.55255,34258.61983,5738,,
,,,,,2595,10927,14271,30981.14119,35080.67944,5742,,
,,,,,2596,10652,14194,30576.39688,34836.99022,5831,,
,,,,,2597,10433,14279,30876.96616,35737.81124,6052,,
,,,,,2598,10939,15460,29771.0466,34582.77688,6453,,
,,,,,2599,12619,18157,28470.95587,32812.30076,6856,,
,,,,,2600,15081,20926,27847.26871,31875.97619,7341,,
,,,,,2601,16630,21690,27321.14432,30566.33655,7435,,
,,,,,2602,17092,21729,27002.22835,29705.34425,7443,,
,,,,,2603,17715,22213,27692.93448,29837.83161,7433,,
,,,,,2604,18624,22742,28683.21296,30725.1886,7485,,
,,,,,2605,19209,23048,30487.77714,33911.43952,7441,,
,,,,,2606,19154,22958,31199.5771,34547.90365,7448,,
,,,,,2607,19684,23298,30343.56997,32851.94763,7444,,
,,,,,2608,21003,24660,29537.78238,31240.28635,7559,,
,,,,,2609,22528,26430,28747.66544,29750.24388,7695,,
,,,,,2610,23838,28077,28227.39775,28982.07004,7659,,
,,,,,2611,22017,25964,27841.62285,28710.57771,7579,,
,,,,,2612,19100,23152,27648.54478,28919.32633,7426,,
,,,,,2613,18872,22998,27123.75244,28614.21108,7186,,
,,,,,2614,17955,21032,27022.14189,29371.71524,6782,,
,,,,,2615,16131,18891,27446.02189,30819.02547,6535,,
,,,,,2616,14325,17078,28801.0601,33652.47289,6185,,
,,,,,2617,12545,15492,30214.86335,36003.85144,5952,,
,,,,,2618,11459,14739,31369.67007,38476.605,5884,,
,,,,,2619,10775,14303,31516.86325,39339.37154,5842,,
,,,,,2620,10554,14288,31325.2284,39016.49525,5858,,
,,,,,2621,10411,14400,31842.21491,39700.09859,6010,,
,,,,,2622,10988,15563,30954.16323,38260.29979,6288,,
,,,,,2623,12726,18328,29791.30942,36309.15277,6791,,
,,,,,2624,15324,20859,29141.47226,35290.17024,7134,,
,,,,,2625,16815,21518,28636.57451,33884.28043,7062,,
,,,,,2626,17180,21507,28403.43116,32856.8461,6896,,
,,,,,2627,17809,21993,29153.28066,32808.90192,6761,,
,,,,,2628,18718,22619,30001.52939,33442.17713,6683,,
,,,,,2629,19307,23018,31457.39475,36162.50964,6532,,
,,,,,2630,19252,23029,31836.81299,36653.92513,6451,,
,,,,,2631,19769,23432,30563.67298,35153.57046,6378,,
,,,,,2632,21128,24864,29453.49311,33834.87192,6505,,
,,,,,2633,22778,26684,28573.06054,32530.42562,6675,,
,,,,,2634,24187,28305,28050.45936,31797.78759,6695,,
,,,,,2635,22178,25856,27729.68128,31500.6871,6761,,
,,,,,2636,18957,22583,27661.47229,31714.99729,6841,,
,,,,,2637,18581,22574,27268.62644,31436.31591,6861,,
,,,,,2638,18062,20961,27287.58423,32267.30133,6670,,
,,,,,2639,16307,18767,27783.20845,33828.1433,6381,,
,,,,,2640,14443,16790,29182.34171,36900.89185,6091,,
,,,,,2641,12612,15154,30645.96529,39496.99318,5935,,
,,,,,2642,11479,14273,31922.86376,42055.97927,5888,,
,,,,,2643,10791,13695,32096.99261,42999.7597,5922,,
,,,,,2644,10587,13556,31889.57012,42738.26056,6009,,
,,,,,2645,10379,13656,32410.6572,43488.73393,6256,,
,,,,,2646,10908,14777,31493.30916,41964.76076,6655,,
,,,,,2647,12514,17324,30320.28103,39768.3024,7114,,
,,,,,2648,14901,19934,29846.96026,38547.51882,7335,,
,,,,,2649,16367,20854,29351.70708,36945.22969,7082,,
,,,,,2650,16931,21254,29002.22244,36008.509,6834,,
,,,,,2651,17770,22045,29672.60232,36159.17775,6636,,
,,,,,2652,18838,22869,30616.49939,37126.19591,6472,,
,,,,,2653,19501,23338,32446.93356,40447.94373,6273,,
,,,,,2654,19496,23345,33090.56807,41137.20922,6111,,
,,,,,2655,20043,23643,32167.68512,39418.94151,6006,,
,,,,,2656,21407,25021,31278.01807,37702.82372,6066,,
,,,,,2657,23015,26622,30449.6997,35882.32765,6197,,
,,,,,2658,24287,27926,29881.05661,34659.42949,6255,,
,,,,,2659,21994,25532,29441.4815,33973.85002,6331,,
,,,,,2660,18549,22211,29253.19387,33899.09042,6450,,
,,,,,2661,18002,21864,28732.10066,33399.57906,6560,,
,,,,,2662,17467,20393,28663.03968,34134.84655,6386,,
,,,,,2663,15849,18515,29112.0628,35740.18792,6073,,
,,,,,2664,14231,16801,30483.15765,38924.77431,5797,,
,,,,,2665,13416,16075,31810.7345,41487.08248,5585,,
,,,,,2666,11659,14597,32949.87448,43362.41658,5480,,
,,,,,2667,11032,14060,33131.11979,44379.93411,5450,,
,,,,,2668,10602,13743,32890.55566,44082.99392,5577,,
,,,,,2669,10230,13569,33405.17561,44775.60986,5720,,
,,,,,2670,10462,14061,32476.24862,43208.73534,6060,,
,,,,,2671,11095,14889,31295.46214,41004.65124,6601,,
,,,,,2672,11745,15798,30793.23915,39851.87244,7090,,
,,,,,2673,13176,17560,30335.7799,38265.2277,7036,,
,,,,,2674,15158,19365,30072.89966,37311.72307,6882,,
,,,,,2675,16757,20710,30785.53157,37355.19421,6701,,
,,,,,2676,18093,21899,31710.54935,38236.7867,6458,,
,,,,,2677,19261,22881,33397.62651,40565.19764,6254,,
,,,,,2678,19456,22985,33878.20307,40423.83939,6124,,
,,,,,2679,19526,23064,32762.77289,38485.50731,6094,,
,,,,,2680,19624,23286,31715.01893,36579.31549,6273,,
,,,,,2681,20218,23952,30824.77167,34519.30655,6389,,
,,,,,2682,19938,23732,30248.30188,33059.6936,6351,,
,,,,,2683,20818,24419,29819.79807,32141.33392,6291,,
,,,,,2684,20518,24181,29644.65602,31811.29365,6285,,
,,,,,2685,19966,23702,29130.67716,31109.76386,6365,,
,,,,,2686,19558,22265,29055.82401,31652.84671,6222,,
,,,,,2687,17943,20427,29463.60098,33079.20888,5999,,
,,,,,2688,15711,18363,30764.31994,36223.49726,5822,,
,,,,,2689,13501,16484,32093.892,39401.88511,5658,,
,,,,,2690,11810,15105,33048.65541,42657.13353,5573,,
,,,,,2691,11179,14595,33247.54051,44071.24096,5570,,
,,,,,2692,10714,14318,33060.43151,44066.41801,5653,,
,,,,,2693,10300,14123,33615.07914,44930.44251,5799,,
,,,,,2694,10408,14423,26088.78775,36038.57603,6044,,
,,,,,2695,10773,14930,24832.8996,34322.63515,6339,,
,,,,,2696,11153,15614,24023.8191,33167.43481,6472,,
,,,,,2697,12335,17199,23390.39019,31820.31804,6644,,
,,,,,2698,14204,18878,22890.60678,30747.3687,6706,,
,,,,,2699,15856,20238,22831.83754,30379.04434,6678,,
,,,,,2700,17322,21418,22848.2755,30447.31681,6647,,
,,,,,2701,18750,22511,23633.83749,31121.50287,6516,,
,,,,,2702,19196,22760,23450.68672,30106.73888,6298,,
,,,,,2703,19366,22891,22449.71762,27688.8206,6151,,
,,,,,2704,19529,23199,21585.50875,25773.07056,6102,,
,,,,,2705,20189,23950,20671.08696,23885.54832,6168,,
,,,,,2706,20134,24060,20076.25639,22529.48128,6198,,
,,,,,2707,21344,25043,19649.52697,21592.20168,6212,,
,,,,,2708,21599,25188,19425.39164,21156.41483,6355,,
,,,,,2709,20950,24388,19224.44127,20794.60737,6512,,
,,,,,2710,19862,22787,19348.92197,21351.61475,6469,,
,,,,,2711,17904,20735,19873.92726,22692.43514,6307,,
,,,,,2712,15511,18639,21086.75686,25209.24867,6240,,
,,,,,2713,12298,16083,22502.48965,28098.89732,6115,,
,,,,,2714,11376,15452,23521.61989,30798.34915,6086,,
,,,,,2715,10819,15004,24084.53915,31848.69014,6115,,
,,,,,2716,10683,14997,24468.83281,32246.41064,6176,,
,,,,,2717,10555,15119,25202.75282,33188.28712,6262,,
,,,,,2718,11142,16354,24969.12129,32555.87429,6413,,
,,,,,2719,13139,19371,23767.834,31166.6165,6675,,
,,,,,2720,16355,22138,22882.02858,30299.87068,6780,,
,,,,,2721,18011,22986,22162.50186,29144.8319,6942,,
,,,,,2722,18332,23153,21632.47234,28300.36397,7013,,
,,,,,2723,18847,23527,21602.1442,28051.49056,6960,,
,,,,,2724,19730,24003,21680.26348,28167.84317,6982,,
,,,,,2725,20265,24297,22647.68275,29250.3279,6885,,
,,,,,2726,20156,24128,22706.27331,28395.84369,6729,,
,,,,,2727,20579,24297,21805.36638,25912.9891,6642,,
,,,,,2728,21817,25640,21059.13968,24142.97623,6685,,
,,,,,2729,23436,27617,20234.17578,22445.56813,6807,,
,,,,,2730,25021,29564,19655.11484,21426.94107,6880,,
,,,,,2731,23386,27648,19219.74049,20782.97722,6870,,
,,,,,2732,20291,24616,18984.00502,20524.71383,6867,,
,,,,,2733,19741,24124,18806.75085,20318.17161,6877,,
,,,,,2734,18597,21894,18960.89795,20985.69387,6692,,
,,,,,2735,16604,19666,19532.48325,22437.14236,6334,,
,,,,,2736,14617,17802,20771.76309,25021.74845,6032,,
,,,,,2737,12835,16321,22059.60718,27388.78012,5861,,
,,,,,2738,11726,15618,22958.75935,29405.95604,5793,,
,,,,,2739,11102,15130,23581.26173,30428.28813,5778,,
,,,,,2740,10917,15131,23958.09775,30586.94658,5811,,
,,,,,2741,10775,15294,24608.82908,31195.34005,5897,,
,,,,,2742,11386,16591,30698.95064,37515.79438,6284,,
,,,,,2743,13395,19482,29426.95909,35525.39976,6912,,
,,,,,2744,16475,22189,28793.28338,34336.21777,7397,,
,,,,,2745,17913,22843,28254.19233,32768.64171,7435,,
,,,,,2746,18037,22812,27918.84271,31740.24492,7265,,
,,,,,2747,18432,23131,28572.1502,31665.16457,7078,,
,,,,,2748,19206,23519,29469.48309,32275.65368,6898,,
,,,,,2749,19625,23725,31093.80524,34931.92622,6671,,
,,,,,2750,19467,23589,31508.09624,35319.19307,6413,,
,,,,,2751,19913,23818,30227.04044,33325.5374,6246,,
,,,,,2752,21172,25097,29033.05818,31543.07062,6204,,
,,,,,2753,22766,27028,28012.06114,29728.93704,6278,,
,,,,,2754,24216,28773,27323.51441,28567.72355,6269,,
,,,,,2755,22513,26864,26819.67113,27990.13549,6251,,
,,,,,2756,19581,24011,26555.35794,27937.26303,6305,,
,,,,,2757,19421,23873,25947.16396,27356.78497,6311,,
,,,,,2758,18717,21799,25772.30385,27806.53718,6128,,
,,,,,2759,16846,19609,26151.21192,28955.43614,5905,,
,,,,,2760,14879,17801,27408.29372,31523.1474,5677,,
,,,,,2761,12976,16285,28801.91694,33928.23505,5481,,
,,,,,2762,11869,15538,29762.01942,35742.97402,5428,,
,,,,,2763,11218,15060,29845.33063,36386.95933,5452,,
,,,,,2764,11047,15052,29616.51064,36072.95307,5505,,
,,,,,2765,10891,15199,30162.66606,36812.38859,5733,,
,,,,,2766,11537,16487,29339.50439,35515.96499,5943,,
,,,,,2767,13564,19348,28289.23407,33731.68553,6454,,
,,,,,2768,16661,22077,27860.13888,32781.99787,6786,,
,,,,,2769,17978,22614,27492.7688,31478.75353,6748,,
,,,,,2770,17958,22443,27290.63743,30628.42178,6574,,
,,,,,2771,18277,22746,28082.73082,30691.60277,6366,,
,,,,,2772,18980,23154,28978.4773,31327.01714,6493,,
,,,,,2773,19447,23381,30395.78914,33433.17452,6388,,
,,,,,2774,19338,23202,30674.51583,33351.28354,6341,,
,,,,,2775,19814,23444,29348.3684,30859.02428,6328,,
,,,,,2776,21045,24762,28173.46802,28682.92772,6430,,
,,,,,2777,22682,26631,27122.83008,26857.95031,6629,,
,,,,,2778,24133,28350,26410.63436,25661.68254,6680,,
,,,,,2779,22455,26168,25954.55559,25101.83641,6638,,
,,,,,2780,19599,23228,25734.47525,25114.87173,6620,,
,,,,,2781,19328,23300,25174.83762,24601.53835,6530,,
,,,,,2782,18465,21408,25005.92089,25084.34335,6296,,
,,,,,2783,16674,19331,25360.02912,26269.54251,5964,,
,,,,,2784,14796,17479,26550.32272,28933.07049,5658,,
,,,,,2785,12967,16043,28152.70653,31554.6649,5456,,
,,,,,2786,11844,15375,29467.44866,33741.84459,5357,,
,,,,,2787,11186,14898,29662.44469,34609.63974,5332,,
,,,,,2788,11032,14907,29528.14615,34505.16646,5359,,
,,,,,2789,10933,15098,30126.25518,35389.39436,5509,,
,,,,,2790,11571,16356,29344.83383,34190.02101,5836,,
,,,,,2791,13625,19211,28310.39564,32386.63027,6225,,
,,,,,2792,16744,21993,27846.37963,31505.49133,6768,,
,,,,,2793,18113,22631,27441.29479,30364.93526,6903,,
,,,,,2794,18114,22599,27214.92134,29649.4338,6805,,
,,,,,2795,18378,22947,27953.38147,29862.4643,6804,,
,,,,,2796,19067,23398,28773.09659,30594.88598,6785,,
,,,,,2797,19521,23598,30114.30811,32358.29431,6687,,
,,,,,2798,19425,23487,30249.24818,32068.43103,6615,,
,,,,,2799,19948,23868,28823.41816,29535.69325,6583,,
,,,,,2800,21209,25299,27623.70519,27311.22899,6650,,
,,,,,2801,22837,27337,26679.96311,25676.7369,6801,,
,,,,,2802,24460,29330,26126.0255,25730.1085,6800,,
,,,,,2803,23102,27449,25749.38364,25932.20934,6716,,
,,,,,2804,20295,24434,25594.17891,26477.2059,6654,,
,,,,,2805,19880,23839,25088.93278,26047.93854,6540,,
,,,,,2806,18588,21634,24976.80666,26161.15516,6314,,
,,,,,2807,16674,19408,25354.33537,26911.28447,6011,,
,,,,,2808,14735,17601,26626.96023,28266.47481,5711,,
,,,,,2809,12959,16287,28262.20352,30798.49574,5509,,
,,,,,2810,11844,15565,29563.35226,33027.86907,5536,,
,,,,,2811,11170,15089,29727.21838,33867.03964,5532,,
,,,,,2812,10954,15062,29595.35621,33646.73693,5588,,
,,,,,2813,10793,15172,30203.38461,34562.99739,5731,,
,,,,,2814,11322,16421,29401.77192,33421.71451,5959,,
,,,,,2815,13239,19253,28376.99689,31689.47881,6554,,
,,,,,2816,16280,22121,27893.76699,30763.26406,7086,,
,,,,,2817,17813,22907,27433.77267,29479.50021,7178,,
,,,,,2818,18024,22957,27144.38941,28610.17609,7210,,
,,,,,2819,18422,23476,27869.21637,28684.22742,7240,,
,,,,,2820,19181,23864,28719.04634,29428.11521,7214,,
,,,,,2821,19583,24136,30117.30296,31797.79906,7077,,
,,,,,2822,19337,23977,30264.47176,31951.89615,7039,,
,,,,,2823,19739,24118,28784.37696,29874.90284,7006,,
,,,,,2824,20917,25331,27548.46382,27843.67589,7104,,
,,,,,2825,22401,26980,26576.22655,25998.07475,7320,,
,,,,,2826,23677,28419,26002.96041,25019.97857,7373,,
,,,,,2827,21827,26342,25721.1013,24655.22276,7310,,
,,,,,2828,18935,23504,25581.56966,24734.72565,7310,,
,,,,,2829,18699,23549,25099.60895,24269.4522,7221,,
,,,,,2830,18067,21773,25006.16702,24736.16711,7043,,
,,,,,2831,16593,19969,25391.21976,25849.58556,6731,,
,,,,,2832,15023,18415,26675.59934,28282.72828,6452,,
,,,,,2833,14268,17717,28301.81224,30796.84898,6224,,
,,,,,2834,12524,16464,29558.0685,32881.39528,6121,,
,,,,,2835,11953,16076,29726.21615,33608.54264,6084,,
,,,,,2836,11565,15822,29538.47917,33307.65313,6119,,
,,,,,2837,11253,15772,30067.60642,34039.72041,6265,,
,,,,,2838,11569,16431,29284.17319,32767.76261,6445,,
,,,,,2839,12245,17207,28230.99622,30879.83974,7003,,
,,,,,2840,12995,18001,27738.90777,29857.3367,7443,,
,,,,,2841,14541,19289,27298.69128,28554.52434,7553,,
,,,,,2842,16316,20557,27036.92594,27786.97763,7525,,
,,,,,2843,17469,21446,27741.19617,27982.15084,7500,,
,,,,,2844,18458,22138,28581.87605,28689.31617,7444,,
,,,,,2845,19298,22739,30009.65089,30455.69602,7328,,
,,,,,2846,19197,22552,30218.41552,30366.25053,7205,,
,,,,,2847,19011,22282,28789.8594,28091.27185,7191,,
,,,,,2848,18870,22193,27512.71757,26381.72041,7232,,
,,,,,2849,19244,22699,26647.53605,26351.94358,7342,,
,,,,,2850,18866,22563,26077.68864,26466.85679,7334,,
,,,,,2851,19751,23361,25674.85252,26793.32254,7233,,
,,,,,2852,19679,23430,25480.92097,27211.86804,7188,,
,,,,,2853,19324,23305,24929.64015,26648.61473,7191,,
,,,,,2854,19301,22356,24754.51583,26632.7603,7003,,
,,,,,2855,17923,20696,25132.32148,27040.09895,6747,,
,,,,,2856,15862,18827,26362.88757,28810.14298,6509,,
,,,,,2857,13718,17169,27740.47965,29813.82422,6276,,
,,,,,2858,12087,15953,28840.39774,31931.59293,6141,,
,,,,,2859,11539,15567,29048.17922,32907.67135,6063,,
,,,,,2860,11174,15326,28957.94494,32789.94853,6052,,
,,,,,2861,10909,15217,29617.10906,33665.91943,6112,,
,,,,,2862,11116,15600,22522.85177,25459.41437,6274,,
,,,,,2863,11489,16005,21488.55307,24173.84157,6557,,
,,,,,2864,11952,16618,20855.62215,23458.80924,6944,,
,,,,,2865,13188,17902,20424.33774,22559.71919,7253,,
,,,,,2866,14898,19359,20084.42244,21980.09088,7321,,
,,,,,2867,16250,20447,20142.19702,21912.92856,7263,,
,,,,,2868,17404,21310,19900.83526,21808.45221,7162,,
,,,,,2869,18494,22141,20220.80912,22778.00636,6999,,
,,,,,2870,18616,22166,19895.35651,22467.21846,6822,,
,,,,,2871,18582,22036,18746.81144,20633.66496,6735,,
,,,,,2872,18554,22118,18312.76899,19694.95504,6793,,
,,,,,2873,19040,22718,17804.33763,20507.87385,6918,,
,,,,,2874,18863,22806,17461.72207,21540.92542,6976,,
,,,,,2875,20032,23569,17194.54964,22222.23986,6937,,
,,,,,2876,20113,23464,17010.31596,22782.90526,6935,,
,,,,,2877,19875,23610,16833.07245,22807.76273,6965,,
,,,,,2878,19991,22595,16880.02594,22992.58741,6802,,
,,,,,2879,18266,20631,17241.07986,23369.06388,6544,,
,,,,,2880,15771,18465,18055.83658,23941.79555,6294,,
,,,,,2881,12530,15691,19037.61844,22733.06583,6130,,
,,,,,2882,11596,15107,19912.34281,23220.56997,6053,,
,,,,,2883,11055,14750,20616.59592,24033.90514,6005,,
,,,,,2884,10953,14812,21074.01389,24123.56046,6065,,
,,,,,2885,10912,15040,21859.62934,24945.13573,6154,,
,,,,,2886,11591,16344,21714.09484,24377.49756,6173,,
,,,,,2887,13701,19168,20680.74854,23068.73739,6378,,
,,,,,2888,17013,22030,20056.71839,22337.31046,6631,,
,,,,,2889,18373,22507,19647.88945,21381.77731,6870,,
,,,,,2890,18310,22373,19322.67217,20707.02983,6985,,
,,,,,2891,18550,22691,19371.05404,20586.88719,7000,,
,,,,,2892,19230,23079,19154.32042,20567.41114,6924,,
,,,,,2893,19618,23293,19543.2988,21404.9351,6776,,
,,,,,2894,19466,23118,19153.71781,21131.60795,6577,,
,,,,,2895,19925,23353,18006.91221,19582.21818,6490,,
,,,,,2896,21194,24580,17643.43032,21814.57139,6530,,
,,,,,2897,22797,26445,17557.54908,23499.33274,6643,,
,,,,,2898,24164,28184,17596.34968,24445.21848,6725,,
,,,,,2899,22479,26290,17546.00788,24948.60923,6765,,
,,,,,2900,19744,23445,17450.88858,25213.40047,6795,,
,,,,,2901,19609,23419,17196.1273,24909.00844,6787,,
,,,,,2902,18686,21290,17059.90724,24790.11043,6594,,
,,,,,2903,16680,18989,17129.87513,24824.67904,6176,,
,,,,,2904,14669,17096,17793.20535,25082.10568,5841,,
,,,,,2905,12897,15721,18453.98699,23518.75573,5636,,
,,,,,2906,11801,14958,19199.18274,22763.16036,5584,,
,,,,,2907,11192,14460,19809.35176,23324.33257,5591,,
,,,,,2908,10994,14384,20167.07267,23293.11844,5655,,
,,,,,2909,10847,14462,20826.72968,23841.3614,5862,,
,,,,,2910,11391,15661,26974.99738,30000.48928,6247,,
,,,,,2911,13394,18689,25983.5309,28125.4808,6802,,
,,,,,2912,16696,21437,25548.50998,27128.4842,7102,,
,,,,,2913,18426,22294,25190.07552,25878.11843,6997,,
,,,,,2914,18690,22345,25011.23738,25045.3645,6751,,
,,,,,2915,19238,22886,25807.40641,25154.0598,6567,,
,,,,,2916,20048,23403,26621.26986,25751.57358,6421,,
,,,,,2917,20743,23659,27948.46147,27999.02108,6241,,
,,,,,2918,20691,23563,28239.27853,28249.44325,6093,,
,,,,,2919,21078,23939,27657.37296,27895.79178,5963,,
,,,,,2920,22412,25318,27424.41987,29470.96071,5959,,
,,,,,2921,24146,27287,27131.78326,30145.54637,6045,,
,,,,,2922,25922,29223,26936.79354,30262.07058,6040,,
,,,,,2923,24236,26823,26758.2296,30282.60623,5972,,
,,,,,2924,21087,23409,26661.93323,30085.3115,6023,,
,,,,,2925,20505,23126,26061.58003,28621.96869,6077,,
,,,,,2926,19108,21291,25767.51716,27680.71278,6070,,
,,,,,2927,17151,19065,25788.40676,27442.73941,5830,,
,,,,,2928,15085,17052,26433.71133,28835.81548,5593,,
,,,,,2929,13230,15323,27205.07258,29892.77892,5472,,
,,,,,2930,12104,14505,28230.94926,31116.20368,5257,,
,,,,,2931,11424,14031,28337.17934,32133.14253,5296,,
,,,,,2932,11223,13977,28113.036,32113.20939,5414,,
,,,,,2933,11046,14022,28703.97111,33102.15423,5668,,
,,,,,2934,11624,15236,27973.76818,31884.60516,6054,,
,,,,,2935,13595,17845,27019.73837,30093.16625,6473,,
,,,,,2936,16871,20525,26678.25621,29161.89813,6742,,
,,,,,2937,18467,21481,26386.17193,28007.52493,6562,,
,,,,,2938,18529,21553,26261.32684,27294.25372,6312,,
,,,,,2939,18939,22127,27113.51271,27499.61548,6142,,
,,,,,2940,19720,22762,27961.62735,28171.06161,6017,,
,,,,,2941,20162,23139,29486.44039,30419.93955,5840,,
,,,,,2942,20022,23125,29858.74494,30797.57157,5738,,
