Resource,NE_batteries_1,NE_biomass_1,NE_conventional_hydroelectric_1,NE_conventional_steam_coal_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combustion_turbine_1,NE_nuclear_1,NE_offshore_wind_turbine_1,NE_onshore_wind_turbine_1,NE_other_peaker_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,NY_batteries_1,NY_biomass_1,NY_conventional_hydroelectric_1,NY_hydroelectric_pumped_storage_1,NY_natural_gas_fired_combined_cycle_1,NY_natural_gas_fired_combustion_turbine_1,NY_nuclear_1,NY_onshore_wind_turbine_1,NY_other_peaker_1,NY_small_hydroelectric_1,NY_solar_photovoltaic_1,QC_conventional_hydroelectric_1,QC_conventional_steam_coal_1,QC_hydroelectric_pumped_storage_1,QC_natural_gas_fired_combustion_turbine_1,QC_onshore_wind_turbine_1,QC_other_peaker_1,QC_small_hydroelectric_1,QC_solar_photovoltaic_1,ON_conventional_hydroelectric_1,ON_conventional_steam_coal_1,ON_hydroelectric_pumped_storage_1,ON_natural_gas_fired_combustion_turbine_1,ON_natural_gas_fired_combined_cycle_1,ON_onshore_wind_turbine_1,ON_small_hydroelectric_1,ON_solar_photovoltaic_1,ON_nuclear_1,AT_conventional_hydroelectric_1,AT_conventional_steam_coal_1,AT_hydroelectric_pumped_storage_1,AT_natural_gas_fired_combustion_turbine_1,AT_natural_gas_fired_combined_cycle_1,AT_onshore_wind_turbine_1,AT_small_hydroelectric_1,AT_solar_photovoltaic_1,AT_nuclear_1,NY_naturalgas_ccavgcf_moderate_1,NE_naturalgas_ccavgcf_moderate_1,QC_naturalgas_ccavgcf_moderate_1,ON_naturalgas_ccavgcf_moderate_1,AT_naturalgas_ccavgcf_moderate_1,ON_biomass_1,AT_biomass_1,AT_other_peaker_1,NE_batteries_pld_1,NE_solar_photovoltaic_pld1,NY_solar_photovoltaic_pld_1,NY_onshore_wind_turbine_pld_1,NY_offshore_wind_turbine_pld_1,QC_conventional_hydroelectric_pld_1,QC_onshore_wind_turbine_pld1,AT_natural_gas_fired_combined_cycle_pld_1,AT_onshore_wind_turbine_pld_1,AT_solar_photovoltaic_pld_1,AT_nuclear_pld_1,AT_battery_pld_1,AT_small_hydroelectric_pld_1,ON_nuclear_SMR_upld_1,ON_hydroelectric_pumped_storage_upld_1,ON_Battery_upld_1,ON_naturalgas_ccavgcf_moderate_upld_1
t194,0.0,0.0,626.997,0.0,13653.297030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,10184.20293765053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360601186668669e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675195.0180812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796814.7368956336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.681404369982374,0.0,0.0,0.0,0.0,8.146012958575549e6,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0
t195,175.72,0.0,710.2821460518675,0.0,15193.045030929215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,11402.66493765053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358887772068669e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675222.2260812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796847.1568956337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.8814043699824,0.0,0.0,0.0,0.0,8.144536958575549e6,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
t196,351.44,0.0,916.5690000000001,0.0,16732.793030929217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.3309423621695,12621.12693765053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357174357468669e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675249.4340812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796879.5768956337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0814043699825,0.0,0.0,0.0,0.0,8.143060958575549e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t197,527.16,0.0,1227.0,0.0,18272.541030929217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,13839.58893765053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35546094286867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675276.6420812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796911.9968956338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.2814043699825,0.0,0.0,0.0,0.0,8.141584958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t198,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35374752826867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675303.8500812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796944.4168956338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.140108958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t199,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35203411366867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675331.0580812714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796976.8368956338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.138632958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t200,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35032069906867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675358.2660812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797009.2568956339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.137156958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t201,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.52132300797,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34860728446867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675385.4740812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797041.6768956339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.135680958575549e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t202,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462.7763143413204,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34689386986867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675412.6820812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797074.096895634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.134204958575549e6,0.0,0.0,0.0,0.0,0.0,497.38088904021794,0.0,0.0,0.0,0.0,0.0
t203,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34518045526867e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675439.8900812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797106.516895634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.132728958575549e6,0.0,0.0,0.0,0.0,0.0,497.38088904021794,0.0,0.0,0.0,0.0,0.0
t204,622.8260869565217,0.0,1219.6380000000001,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691.012082341321,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.343467040668671e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675467.0980812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797138.936895634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.131252958575549e6,0.0,0.0,0.0,0.0,0.0,497.38088904021794,0.0,0.0,0.0,0.0,0.0
t205,622.8260869565217,0.0,916.5690000000001,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.341753626068671e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675494.3060812713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797171.3568956341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.129776958575549e6,0.0,0.0,0.0,0.0,0.0,391.6956129771734,0.0,0.0,0.0,0.0,0.0
t206,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867.3391432996514,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.340040211468671e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675521.5140812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797203.7768956341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.128300958575549e6,0.0,0.0,0.0,0.0,0.0,391.6956129771734,0.0,0.0,0.0,0.0,0.0
t207,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338326796868671e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675548.7220812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797236.1968956342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.126824958575549e6,0.0,0.0,0.0,0.0,0.0,391.6956129771734,0.0,0.0,0.0,0.0,0.0
t208,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.336613382268672e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675575.9300812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797268.6168956342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.4814043699826,0.0,0.0,0.0,0.0,8.125348958575549e6,0.0,0.0,0.0,0.0,0.0,391.6956129771734,0.0,0.0,0.0,0.0,0.0
t209,622.8260869565217,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334899967668672e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675603.1380812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797301.0368956343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.217391304348,0.0,0.0,0.0,0.0,8.123872958575549e6,0.0,0.0,0.0,0.0,0.0,326.0869565217391,0.0,0.0,0.0,0.0,0.0
t210,415.2173913043478,0.0,1227.0,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099.685668966039,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333186553068672e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675630.3460812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797333.4568956343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.4782608695652,0.0,0.0,0.0,0.0,8.122396958575549e6,0.0,0.0,0.0,0.0,0.0,326.0869565217391,0.0,0.0,0.0,0.0,0.0
t211,207.6086956521739,0.0,930.066,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.331473138468672e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675657.5540812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797365.8768956343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.7391304347826,0.0,0.0,0.0,0.0,8.120920958575549e6,0.0,0.0,0.0,0.0,0.0,163.04347826086956,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,626.997,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329759723868673e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675684.7620812712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797398.2968956344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119444958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,937.4279999999999,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328046309268673e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675711.9700812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797430.7168956344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117968958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,1088.9624999999999,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.326332894668673e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675739.1780812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797463.1368956345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116492958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,626.9970000000001,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15058.050937650529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324619480068673e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675766.3860812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797495.5568956345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115016958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,626.997,0.0,19812.289030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,15686.690000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.322906065468673e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675793.5940812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797527.9768956346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.113540958575549e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t217,175.72,0.0,626.997,0.0,21352.037030929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,16905.152000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.321209815902771e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675820.8020812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797560.3968956346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.3207377014141,0.0,0.0,0.0,0.0,8.113064958575549e6,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0
t218,351.44,0.0,937.4279999999999,0.0,22891.785030929215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,18123.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.319680966389626e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675848.0100812711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797592.8168956346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.5207377014142,0.0,0.0,0.0,0.0,8.112588958575549e6,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0
t219,527.16,0.0,916.5690000000001,0.0,24431.533030929215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.424,19342.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.318275968853407e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675875.218081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797625.2368956347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.7207377014142,0.0,0.0,0.0,0.0,8.111112958575549e6,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0
t220,702.88,0.0,1227.0,0.0,25971.281030929214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,20560.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.316562554253407e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675902.426081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797657.6568956347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.9207377014145,0.0,0.0,0.0,0.0,8.109988875643972e6,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0
t221,741.0,0.0,1227.0,0.0,27511.029030929214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.314849139653407e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675929.634081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797690.0768956348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.108512875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t222,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313135725053407e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675956.842081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797722.4968956348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.107036875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t223,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.311422310453407e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675984.050081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797754.9168956348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.105560875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t224,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.309708895853408e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676011.258081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797787.3368956349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.104084875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t225,741.0,0.0,1219.6380000000001,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.52822596635,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307995481253408e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676038.466081271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797819.7568956349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.102608875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t226,741.0,0.0,916.5690000000001,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341.6445338616513,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.306282066653408e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676065.6740812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797852.176895635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.101132875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t227,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.304568652053408e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676092.8820812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797884.596895635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.099656875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t228,741.0,0.0,1219.6380000000001,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.302855237453409e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676120.0900812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797917.016895635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.098180875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t229,741.0,0.0,916.5690000000001,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301141822853409e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676147.2980812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797949.4368956351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.096704875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t230,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299428408253409e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676174.5060812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797981.8568956351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,8.095228875643972e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
